Id,Name,Link,ConformanceUnits
1315,MDISAggregateObjectType,"https://reference.opcfoundation.org/MDIS/v130/docs/6.12.2","MDIS Aggregate Object;"
1468,MDISTimeSyncObjectType,"https://reference.opcfoundation.org/MDIS/v130/docs/6.13.3","MDIS Timesync Object;"
1469,SetTime,"https://reference.opcfoundation.org/MDIS/v130/docs/6.13.4","MDIS Timesync Object;"
1471,MDISInformationObjectType,"https://reference.opcfoundation.org/MDIS/v130/docs/6.14.3","MDIS Information version;"
5001,http://opcfoundation.org/UA/MDIS,"https://reference.opcfoundation.org/MDIS/v130/docs/15.1",""
15007,CIMVMoveEnum,"https://reference.opcfoundation.org/MDIS/v130/docs/8.1.9","MDIS CIMV Base;"
15009,ArbitrationModeEnum,"https://reference.opcfoundation.org/MDIS/v130/docs/8.1.10","MDIS Instrument Arbitration Base;"
15011,MotorStateEnum,"https://reference.opcfoundation.org/MDIS/v130/docs/8.1.11","MDIS Motor Base;"
15013,MotorOperationEnum,"https://reference.opcfoundation.org/MDIS/v130/docs/8.1.12","MDIS Motor Base;"
15015,MDISDigitalArbitrationObjectType,"https://reference.opcfoundation.org/MDIS/v130/docs/6.4.6","MDIS Digital Arbitration;"
15032,MDISDiscreteArbitrationObjectType,"https://reference.opcfoundation.org/MDIS/v130/docs/6.3.6","MDIS Discrete Arbitration;"
15045,SetArbitrationMode,"https://reference.opcfoundation.org/MDIS/v130/docs/6.3.7","MDIS Discrete Arbitration;MDIS Digital Arbitration;MDIS Instrument Arbitration Base;"
15047,MDISInstrumentArbitrationObjectType,"https://reference.opcfoundation.org/MDIS/v130/docs/6.5.6","MDIS Instrument Arbitration Base;"
15076,MDISElectricChokeObjectType,"https://reference.opcfoundation.org/MDIS/v130/docs/6.7.3","MDIS Electric Choke Base;"
15098,MDISCounterObjectType,"https://reference.opcfoundation.org/MDIS/v130/docs/6.10.3","MDIS Counter Object;MDIS CIMV Base;"
15100,SetCount,"https://reference.opcfoundation.org/MDIS/v130/docs/6.10.4","MDIS Counter Object;MDIS CIMV Base;"
15102,CIMVOperationModeEnum,"https://reference.opcfoundation.org/MDIS/v130/docs/8.1.8",""
15114,MDISCIMVObjectType,"https://reference.opcfoundation.org/MDIS/v130/docs/6.9.3","MDIS CIMV Base;"
15166,ResetTotalFlow,"https://reference.opcfoundation.org/MDIS/v130/docs/6.9.9","MDIS CIMV TotalFlow;"
15168,SetOperationMode,"https://reference.opcfoundation.org/MDIS/v130/docs/6.9.4","MDIS CIMV Base;"
15170,SetFlowRate,"https://reference.opcfoundation.org/MDIS/v130/docs/6.9.5","MDIS CIMV Base;"
15172,SetPosition,"https://reference.opcfoundation.org/MDIS/v130/docs/6.9.6","MDIS CIMV Base;"
15174,SetManual,"https://reference.opcfoundation.org/MDIS/v130/docs/6.9.7","MDIS CIMV SetManual;"
15176,Abort,"https://reference.opcfoundation.org/MDIS/v130/docs/6.9.8","MDIS CIMV Base;"
15190,MDISMotorObjectType,"https://reference.opcfoundation.org/MDIS/v130/docs/6.11.3","MDIS Motor Base;"
15205,Start,"https://reference.opcfoundation.org/MDIS/v130/docs/6.11.4","MDIS Motor Start/Stop;"
15207,Stop,"https://reference.opcfoundation.org/MDIS/v130/docs/6.11.5","MDIS Motor Start/Stop;"
15209,SetOperation,"https://reference.opcfoundation.org/MDIS/v130/docs/6.11.6","MDIS Motor Operation;"
15386,MDISInformation,"https://reference.opcfoundation.org/MDIS/v130/docs/10.2",""
