Id,Name,Link,ConformanceUnits
1037,BACnetChangeOfBitStringNotificationType,"https://reference.opcfoundation.org/BACnet/v200/docs/9.7.1",""
1038,BACnetChangeOfStateNotificationType,"https://reference.opcfoundation.org/BACnet/v200/docs/9.8.1",""
1039,BACnetChangeOfRealValueNotificationType,"https://reference.opcfoundation.org/BACnet/v200/docs/9.10.1",""
1040,BACnetCommandFailureNotificationType,"https://reference.opcfoundation.org/BACnet/v200/docs/9.11.1",""
1041,BACnetFloatingLimitNotificationType,"https://reference.opcfoundation.org/BACnet/v200/docs/9.12.1",""
1042,BACnetBufferReadyNotificationType,"https://reference.opcfoundation.org/BACnet/v200/docs/9.14.1",""
1043,BACnetUnsignedRangeNotificationType,"https://reference.opcfoundation.org/BACnet/v200/docs/9.15.1",""
1044,BACnetDoubleOutOfRangeNotificationType,"https://reference.opcfoundation.org/BACnet/v200/docs/9.16.1",""
1045,BACnetSignedOutOfRangeNotificationType,"https://reference.opcfoundation.org/BACnet/v200/docs/9.17.1",""
1046,BACnetUnsignedOutOfRangeNotificationType,"https://reference.opcfoundation.org/BACnet/v200/docs/9.18.1",""
1047,BACnetChangeOfCharacterStringNotificationType,"https://reference.opcfoundation.org/BACnet/v200/docs/9.19.1",""
1048,BACnetNotifierType,"https://reference.opcfoundation.org/BACnet/v200/docs/7.26.1",""
1049,BACnetStructuredViewType,"https://reference.opcfoundation.org/BACnet/v200/docs/7.25.2",""
1052,BACnetAutomaticTimeSynchronizationMasterType,"https://reference.opcfoundation.org/BACnet/v200/docs/8.2.1",""
1053,BACnetChangeOfValueNotificationType,"https://reference.opcfoundation.org/BACnet/v200/docs/9.9.1",""
2001,BACNetAnalogItemType,"",""
3001,BACnetReliability,"https://reference.opcfoundation.org/BACnet/v200/docs/10.4.28",""
3002,BACnetNotifyType,"https://reference.opcfoundation.org/BACnet/v200/docs/10.4.20",""
3003,BACnetEventState,"https://reference.opcfoundation.org/BACnet/v200/docs/10.4.10",""
3005,BACnetBinaryPV,"https://reference.opcfoundation.org/BACnet/v200/docs/10.4.4",""
3006,BACnetDateTime,"https://reference.opcfoundation.org/BACnet/v200/docs/10.5.8",""
3007,BACnetPolarity,"https://reference.opcfoundation.org/BACnet/v200/docs/10.4.22",""
3008,BACnetAction,"https://reference.opcfoundation.org/BACnet/v200/docs/10.4.2",""
3009,BACnetDateRange,"https://reference.opcfoundation.org/BACnet/v200/docs/10.5.7",""
3010,BACnetElementCount,"",""
3011,BACnetPropertyCount,"",""
3012,BACnetObjectCount,"",""
3013,BACnetDeviceCount,"",""
3014,BACnetMonth,"https://reference.opcfoundation.org/BACnet/v200/docs/10.4.18",""
3015,BACnetYear,"https://reference.opcfoundation.org/BACnet/v200/docs/10.2.2",""
3016,BACnetCalendarEntry,"https://reference.opcfoundation.org/BACnet/v200/docs/10.6.2",""
3017,BACnetDate,"https://reference.opcfoundation.org/BACnet/v200/docs/10.5.6",""
3018,BACnetDeviceCommunicationEnabled,"https://reference.opcfoundation.org/BACnet/v200/docs/10.4.8",""
3019,BACnetTime,"https://reference.opcfoundation.org/BACnet/v200/docs/10.5.32",""
3020,BACnetObjectIdentifier,"https://reference.opcfoundation.org/BACnet/v200/docs/10.2.1",""
3021,BACnetDay,"https://reference.opcfoundation.org/BACnet/v200/docs/10.4.5",""
3022,BACnetAddress,"https://reference.opcfoundation.org/BACnet/v200/docs/10.5.2",""
3023,BACnetClientCOV,"https://reference.opcfoundation.org/BACnet/v200/docs/10.6.3",""
3024,BACnetWeekNDay,"https://reference.opcfoundation.org/BACnet/v200/docs/10.5.35",""
3025,BACnetDayOfMonth,"https://reference.opcfoundation.org/BACnet/v200/docs/10.4.6",""
3027,BACnetEventParameterChangeOfLifeSafety,"https://reference.opcfoundation.org/BACnet/v200/docs/10.5.14",""
3028,BACnetPropertyStates,"https://reference.opcfoundation.org/BACnet/v200/docs/10.5.29",""
3029,BACnetEventEnumType,"https://reference.opcfoundation.org/BACnet/v200/docs/10.4.11",""
3030,BACnetProgramRequest,"https://reference.opcfoundation.org/BACnet/v200/docs/10.4.24",""
3031,BACnetProgramStates,"https://reference.opcfoundation.org/BACnet/v200/docs/10.4.25",""
3032,BACnetProgramError,"https://reference.opcfoundation.org/BACnet/v200/docs/10.4.23",""
3033,BACnetDeviceStatus,"https://reference.opcfoundation.org/BACnet/v200/docs/10.4.9",""
3035,BACnetLifeSafetyMode,"https://reference.opcfoundation.org/BACnet/v200/docs/10.4.14",""
3036,BACnetLifeSafetyState,"",""
3044,BACnetLifeSafetyOperation,"https://reference.opcfoundation.org/BACnet/v200/docs/10.4.15",""
3045,BACnetNodeType,"https://reference.opcfoundation.org/BACnet/v200/docs/10.4.19",""
3046,BACnetPropertyIdentifier,"https://reference.opcfoundation.org/BACnet/v200/docs/10.4.26",""
3049,BACnetReinitializedStateofDevice,"https://reference.opcfoundation.org/BACnet/v200/docs/10.4.27",""
3050,BACnetEventParameter,"https://reference.opcfoundation.org/BACnet/v200/docs/10.6.4",""
3051,BACnetFaultParameter,"https://reference.opcfoundation.org/BACnet/v200/docs/10.6.6",""
3052,BACnetMessageClass,"https://reference.opcfoundation.org/BACnet/v200/docs/10.6.7",""
3053,BACnetPriorityValue,"https://reference.opcfoundation.org/BACnet/v200/docs/10.6.8",""
3054,BACnetRecipient,"https://reference.opcfoundation.org/BACnet/v200/docs/10.6.9",""
3055,BACnetSpecialEventPeriod,"https://reference.opcfoundation.org/BACnet/v200/docs/10.6.10",""
3056,BACnetTimeStamp,"https://reference.opcfoundation.org/BACnet/v200/docs/10.6.11",""
3057,BACnetMessagePriority,"https://reference.opcfoundation.org/BACnet/v200/docs/10.4.17",""
3058,BACnetEventParameterDoubleOutOfRange,"https://reference.opcfoundation.org/BACnet/v200/docs/10.5.18",""
3059,BACnetEventParameterSignedOutOfRange,"https://reference.opcfoundation.org/BACnet/v200/docs/10.5.21",""
3060,BACnetDaysOfWeek,"https://reference.opcfoundation.org/BACnet/v200/docs/10.3.2",""
3061,BACnetEventTransitionBits,"https://reference.opcfoundation.org/BACnet/v200/docs/10.3.3",""
3062,BACnetLimitEnable,"https://reference.opcfoundation.org/BACnet/v200/docs/10.3.4",""
3063,BACnetObjectTypeSupportedBits,"https://reference.opcfoundation.org/BACnet/v200/docs/10.3.5",""
3064,BACnetServicesSupportedBits,"https://reference.opcfoundation.org/BACnet/v200/docs/10.3.6",""
3065,BACnetStatusFlags,"https://reference.opcfoundation.org/BACnet/v200/docs/10.3.7",""
3066,BACnetEventParameterChangeOfCharacterString,"https://reference.opcfoundation.org/BACnet/v200/docs/10.5.13",""
3067,BACnetEventParameterUnsignedRange,"https://reference.opcfoundation.org/BACnet/v200/docs/10.5.24",""
3068,BACnetEventParameterExtendedParameters,"https://reference.opcfoundation.org/BACnet/v200/docs/10.6.5",""
5004,http://opcfoundation.org/UA/BACnet_V2/,"https://reference.opcfoundation.org/BACnet/v200/docs/14.1",""
7005,AddDateListElements,"https://reference.opcfoundation.org/BACnet/v200/docs/7.16.3/#7.16.3.3",""
7006,RemoveDateListElements,"https://reference.opcfoundation.org/BACnet/v200/docs/7.16.3/#7.16.3.4",""
7009,TranslateBACnetIds,"https://reference.opcfoundation.org/BACnet/v200/docs/6.1.3/#6.1.3.2",""
7010,GetDeviceIdList,"https://reference.opcfoundation.org/BACnet/v200/docs/6.1.3/#6.1.3.5",""
7011,AddDeviceById,"https://reference.opcfoundation.org/BACnet/v200/docs/6.1.3/#6.1.3.6",""
7012,AddDeviceByAddress,"https://reference.opcfoundation.org/BACnet/v200/docs/6.1.3/#6.1.3.4",""
7013,CreateObject,"https://reference.opcfoundation.org/BACnet/v200/docs/7.3.3/#7.3.3.30",""
7014,DeleteObject,"https://reference.opcfoundation.org/BACnet/v200/docs/7.3.3/#7.3.3.31",""
7015,DeviceCommunicationControl,"https://reference.opcfoundation.org/BACnet/v200/docs/7.3.3/#7.3.3.33",""
7016,ReinitializeDevice,"https://reference.opcfoundation.org/BACnet/v200/docs/7.3.3/#7.3.3.32",""
7019,TextMessage,"https://reference.opcfoundation.org/BACnet/v200/docs/7.3.3/#7.3.3.34",""
7021,TimeSynchronization,"https://reference.opcfoundation.org/BACnet/v200/docs/6.1.3/#6.1.3.7",""
7023,NetworkScan,"https://reference.opcfoundation.org/BACnet/v200/docs/6.1.3/#6.1.3.3",""
7024,AddDeviceAddressBindings,"https://reference.opcfoundation.org/BACnet/v200/docs/7.3.3/#7.3.3.35",""
7025,RemoveDeviceAddressBindings,"https://reference.opcfoundation.org/BACnet/v200/docs/7.3.3/#7.3.3.36",""
7027,AddTimeSynchronizationRecipients,"https://reference.opcfoundation.org/BACnet/v200/docs/8.2.2/#8.2.2.6",""
7028,RemoveTimeSynchronizationRecipients,"https://reference.opcfoundation.org/BACnet/v200/docs/8.2.2/#8.2.2.7",""
101001,BACnetLoopType,"https://reference.opcfoundation.org/BACnet/v200/docs/7.18.2",""
101002,BACnetFloatingLimitAlgorithmType,"https://reference.opcfoundation.org/BACnet/v200/docs/8.12.1",""
101003,BACnetChangeOfBitStringAlgorithmType,"https://reference.opcfoundation.org/BACnet/v200/docs/8.15.1",""
101004,BACnetChangeOfValueAlgorithmType,"https://reference.opcfoundation.org/BACnet/v200/docs/8.16.1",""
101005,BACnetBufferReadyAlgorithmType,"https://reference.opcfoundation.org/BACnet/v200/docs/8.14.1",""
101006,BACnetEventEnrollmentType,"https://reference.opcfoundation.org/BACnet/v200/docs/7.19.2",""
101009,BACnetFaultCharacterStringAlgorithmType,"https://reference.opcfoundation.org/BACnet/v200/docs/8.26.1",""
101011,BACnetFaultStateAlgorithmType,"https://reference.opcfoundation.org/BACnet/v200/docs/8.25.1",""
101012,BACnetFaultStatusFlagsAlgorithmType,"https://reference.opcfoundation.org/BACnet/v200/docs/8.27.1",""
101014,BACnetLogType,"https://reference.opcfoundation.org/BACnet/v200/docs/7.20.2",""
101015,BACnetClockAlignedTrendLogType,"",""
101016,BACnetIntrinsicReportingTrendLogType,"",""
101017,BACnetTrendLogType,"https://reference.opcfoundation.org/BACnet/v200/docs/7.22.2",""
101018,BACnetEventLogType,"https://reference.opcfoundation.org/BACnet/v200/docs/7.24.2",""
101019,BACnetTimeManagementType,"https://reference.opcfoundation.org/BACnet/v200/docs/8.1.1",""
101020,BACnetBackupRestoreType,"https://reference.opcfoundation.org/BACnet/v200/docs/8.3.1",""
101021,BACnetMstpMasterType,"https://reference.opcfoundation.org/BACnet/v200/docs/8.4.1",""
101022,BACnetDeviceRestartType,"https://reference.opcfoundation.org/BACnet/v200/docs/8.5.1",""
101024,BACnetObjectTypeUnknown,"https://reference.opcfoundation.org/BACnet/v200/docs/7.2.2",""
101025,BACnetFaultAlgorithmType,"https://reference.opcfoundation.org/BACnet/v200/docs/8.24.2",""
101026,BACnetTrendLogBaseType,"https://reference.opcfoundation.org/BACnet/v200/docs/7.21.2",""
101027,BACnetTrendLogMultipleType,"https://reference.opcfoundation.org/BACnet/v200/docs/7.23.2",""
101028,BACnetChangeOfLifeSafetyAlgorithmType,"",""
101029,BACnetUnsignedRangeAlgorithmType,"https://reference.opcfoundation.org/BACnet/v200/docs/8.17.1",""
101030,BACnetChangeOfStatusFlagsAlgorithmType,"https://reference.opcfoundation.org/BACnet/v200/docs/8.18.1",""
101031,BACnetDoubleOutOfRangeAlgorithmType,"https://reference.opcfoundation.org/BACnet/v200/docs/8.19.1",""
101032,BACnetSignedOutOfRangeAlgorithmType,"https://reference.opcfoundation.org/BACnet/v200/docs/8.20.1",""
101033,BACnetUnsignedOutOfRangeAlgorithmType,"https://reference.opcfoundation.org/BACnet/v200/docs/8.21.1",""
101034,BACnetChangeOfCharacterStringAlgorithmType,"https://reference.opcfoundation.org/BACnet/v200/docs/8.22.1",""
103001,BACnetDailySchedule,"https://reference.opcfoundation.org/BACnet/v200/docs/10.5.5",""
103002,BACnetDeviceObjectPropertyReference,"https://reference.opcfoundation.org/BACnet/v200/docs/10.5.10",""
103003,BACnetSpecialEvent,"https://reference.opcfoundation.org/BACnet/v200/docs/10.5.31",""
103004,BACnetTimeValue,"https://reference.opcfoundation.org/BACnet/v200/docs/10.5.33",""
103005,BACnetEventParameterChangeOfBitstring,"https://reference.opcfoundation.org/BACnet/v200/docs/10.5.12",""
103009,BACnetEventParameterChangeOfState,"https://reference.opcfoundation.org/BACnet/v200/docs/10.5.15",""
103010,BACnetTimeValueValue,"https://reference.opcfoundation.org/BACnet/v200/docs/10.5.34",""
103011,BACnetSegmentation,"https://reference.opcfoundation.org/BACnet/v200/docs/10.4.30",""
103015,BACnetAddressBinding,"https://reference.opcfoundation.org/BACnet/v200/docs/10.5.3",""
103016,BACnetBackupState,"https://reference.opcfoundation.org/BACnet/v200/docs/10.4.3",""
103017,BACnetCOVSubscription,"https://reference.opcfoundation.org/BACnet/v200/docs/10.5.4",""
103018,BACnetRecipientProcess,"https://reference.opcfoundation.org/BACnet/v200/docs/10.5.30",""
103019,BACnetRestartReason,"https://reference.opcfoundation.org/BACnet/v200/docs/10.4.29",""
103020,BACnetDestination,"https://reference.opcfoundation.org/BACnet/v200/docs/10.5.9",""
103028,BACnetFaultType,"https://reference.opcfoundation.org/BACnet/v200/docs/10.4.13",""
103030,BACnetFaultParameterFaultCharacterstring,"https://reference.opcfoundation.org/BACnet/v200/docs/10.5.25",""
103031,BACnetEventFaultParameterExtended,"https://reference.opcfoundation.org/BACnet/v200/docs/10.5.23",""
103032,BACnetFaultParameterFaultLifeSafety,"https://reference.opcfoundation.org/BACnet/v200/docs/10.5.26",""
103033,BACnetFaultParameterFaultState,"https://reference.opcfoundation.org/BACnet/v200/docs/10.5.27",""
103034,BACnetFaultParameterFaultStatusFlags,"https://reference.opcfoundation.org/BACnet/v200/docs/10.5.28",""
103036,BACnetDayOfWeek,"https://reference.opcfoundation.org/BACnet/v200/docs/10.4.7",""
103037,BACnetEventParameterChangeOfValue,"https://reference.opcfoundation.org/BACnet/v200/docs/10.5.16",""
103039,BACnetEventParameterCommandFailure,"https://reference.opcfoundation.org/BACnet/v200/docs/10.5.17",""
103040,BACnetEventParameterFloatingLimit,"https://reference.opcfoundation.org/BACnet/v200/docs/10.5.19",""
103041,BACnetEventParameterOutOfRange,"https://reference.opcfoundation.org/BACnet/v200/docs/10.5.20",""
103042,BACnetEventParameterBufferReady,"https://reference.opcfoundation.org/BACnet/v200/docs/10.5.11",""
103043,BACnetEventParameterUnsignedOutOfRange,"https://reference.opcfoundation.org/BACnet/v200/docs/10.5.22",""
103048,BACnetLoggingType,"https://reference.opcfoundation.org/BACnet/v200/docs/10.4.16",""
103053,BACnetObjectTypeEnum,"https://reference.opcfoundation.org/BACnet/v200/docs/10.4.21",""
103054,BACnetEventType,"https://reference.opcfoundation.org/BACnet/v200/docs/10.4.12",""
107001,TimeSynchronization,"https://reference.opcfoundation.org/BACnet/v200/docs/8.1.2/#8.1.2.5",""
107006,AddRestartRecipients,"https://reference.opcfoundation.org/BACnet/v200/docs/8.5.2/#8.5.2.4",""
107007,RemoveRestartRecipients,"https://reference.opcfoundation.org/BACnet/v200/docs/8.5.2/#8.5.2.5",""
107014,AddObjectPropertyReferences,"https://reference.opcfoundation.org/BACnet/v200/docs/7.17.3/#7.17.3.6",""
107015,RemoveObjectPropertyReferences,"https://reference.opcfoundation.org/BACnet/v200/docs/7.17.3/#7.17.3.7",""
107016,SetEventAlgorithm,"https://reference.opcfoundation.org/BACnet/v200/docs/7.19.3/#7.19.3.3",""
107017,SetFaultAlgorithm,"https://reference.opcfoundation.org/BACnet/v200/docs/7.19.3/#7.19.3.6",""
