Id,Name,Link,ConformanceUnits
333,UpdateBehavior,"https://reference.opcfoundation.org/DI/v104/docs/8.5.2","DI SU Software Update;"
468,LifetimeVariableType,"https://reference.opcfoundation.org/DI/v104/docs/10.2.2","DI LT Lifetime Base;"
473,BaseLifetimeIndicationType,"https://reference.opcfoundation.org/DI/v104/docs/10.3.2","DI LT Lifetime Base;"
474,TimeIndicationType,"https://reference.opcfoundation.org/DI/v104/docs/10.4.2","DI LT Time Indication;"
475,NumberOfPartsIndicationType,"https://reference.opcfoundation.org/DI/v104/docs/10.5.2","DI LT Nb Of Parts Indication;"
476,NumberOfUsagesIndicationType,"https://reference.opcfoundation.org/DI/v104/docs/10.6.2","DI LT Nb Of Usages Indication;"
477,LengthIndicationType,"https://reference.opcfoundation.org/DI/v104/docs/10.7.2","DI LT Length Indication;"
478,DiameterIndicationType,"https://reference.opcfoundation.org/DI/v104/docs/10.8.2","DI LT Diameter Indication;"
479,SubstanceVolumeIndicationType,"https://reference.opcfoundation.org/DI/v104/docs/10.9.2","DI LT Substance Volume Indication;"
480,IOperationCounterType,"https://reference.opcfoundation.org/DI/v104/docs/4.5.5","DI OperationCounter Interface;"
1001,TopologyElementType,"https://reference.opcfoundation.org/DI/v104/docs/4.3","DI Information Model;"
1002,DeviceType,"https://reference.opcfoundation.org/DI/v104/docs/4.7","DI DeviceType;"
1003,BlockType,"https://reference.opcfoundation.org/DI/v104/docs/4.11","DI Blocks;"
1004,ConfigurableObjectType,"https://reference.opcfoundation.org/DI/v104/docs/9.2.2","DI Information Model;"
1005,FunctionalGroupType,"https://reference.opcfoundation.org/DI/v104/docs/4.4.1","DI Information Model;"
1006,ProtocolType,"https://reference.opcfoundation.org/DI/v104/docs/5.2","DI Network;DI Protocol;"
5001,DeviceSet,"https://reference.opcfoundation.org/DI/v104/docs/4.9","DI DeviceSet;"
6030,ConnectsTo,"https://reference.opcfoundation.org/DI/v104/docs/5.5","DI ConnectsTo;"
6031,IsOnline,"https://reference.opcfoundation.org/DI/v104/docs/6.3.2","DI Offline;"
6078,NetworkSet,"https://reference.opcfoundation.org/DI/v104/docs/5.6","DI NetworkSet;"
6094,DeviceTopology,"https://reference.opcfoundation.org/DI/v104/docs/6.2","DI DeviceTopology;"
6244,DeviceHealthEnumeration,"https://reference.opcfoundation.org/DI/v104/docs/4.5.4","DI DeviceHealth;"
6246,UIElementType,"https://reference.opcfoundation.org/DI/v104/docs/4.4.3","DI Information Model;"
6247,NetworkType,"https://reference.opcfoundation.org/DI/v104/docs/5.3","DI Network;"
6308,ConnectionPointType,"https://reference.opcfoundation.org/DI/v104/docs/5.4","DI ConnectionPoint;"
6388,LockingServicesType,"https://reference.opcfoundation.org/DI/v104/docs/7.2","DI Locking;"
6393,InitLock,"https://reference.opcfoundation.org/DI/v104/docs/7.5","DI Locking;"
6396,RenewLock,"https://reference.opcfoundation.org/DI/v104/docs/7.7","DI Locking;"
6398,ExitLock,"https://reference.opcfoundation.org/DI/v104/docs/7.6","DI Locking;"
6400,BreakLock,"https://reference.opcfoundation.org/DI/v104/docs/7.8","DI Locking;"
6467,ConnectsToParent,"https://reference.opcfoundation.org/DI/v104/docs/5.5","DI ConnectsTo;"
6522,FetchResultDataType,"https://reference.opcfoundation.org/DI/v104/docs/6.4.6","DI Offline;"
6525,ParameterResultDataType,"https://reference.opcfoundation.org/DI/v104/docs/6.4.6",""
6526,TransferServicesType,"https://reference.opcfoundation.org/DI/v104/docs/6.4.2","DI Offline;"
6527,TransferToDevice,"https://reference.opcfoundation.org/DI/v104/docs/6.4.4","DI Offline;"
6529,TransferFromDevice,"https://reference.opcfoundation.org/DI/v104/docs/6.4.5","DI Offline;"
6531,FetchTransferResultData,"https://reference.opcfoundation.org/DI/v104/docs/6.4.6","DI Offline;"
15001,http://opcfoundation.org/UA/DI/,"https://reference.opcfoundation.org/DI/v104/docs/12.1",""
15034,DeviceFeatures,"https://reference.opcfoundation.org/DI/v104/docs/4.10","DI DeviceSet;"
15035,IVendorNameplateType,"https://reference.opcfoundation.org/DI/v104/docs/4.5.2","DI Nameplate;"
15048,ITagNameplateType,"https://reference.opcfoundation.org/DI/v104/docs/4.5.3","DI TagNameplate;"
15051,IDeviceHealthType,"https://reference.opcfoundation.org/DI/v104/docs/4.5.4","DI DeviceHealth;"
15054,ISupportInfoType,"https://reference.opcfoundation.org/DI/v104/docs/4.5.6","DI DeviceSupportInfo;"
15063,ComponentType,"https://reference.opcfoundation.org/DI/v104/docs/4.6","DI Information Model;"
15106,SoftwareType,"https://reference.opcfoundation.org/DI/v104/docs/4.8","DI Software Component;"
15143,DeviceHealthDiagnosticAlarmType,"https://reference.opcfoundation.org/DI/v104/docs/4.12.2","DI HealthDiagnosticsAlarm;"
15292,FailureAlarmType,"https://reference.opcfoundation.org/DI/v104/docs/4.12.3","DI HealthDiagnosticsAlarm;"
15441,CheckFunctionAlarmType,"https://reference.opcfoundation.org/DI/v104/docs/4.12.4","DI HealthDiagnosticsAlarm;"
15590,OffSpecAlarmType,"https://reference.opcfoundation.org/DI/v104/docs/4.12.5","DI HealthDiagnosticsAlarm;"
15739,MaintenanceRequiredAlarmType,"https://reference.opcfoundation.org/DI/v104/docs/4.12.6","DI HealthDiagnosticsAlarm;"
15888,TransferResultErrorDataType,"https://reference.opcfoundation.org/DI/v104/docs/6.4.6","DI Offline;"
15889,TransferResultDataDataType,"https://reference.opcfoundation.org/DI/v104/docs/6.4.6","DI Offline;"
